idplot,Cla,Subclase,PosEsp,Especie,Ocupa,Estado,FPMasa,Edad,FInfor,Fiabil,Barrena1,Barrena2,Barrena3,AltPer,OrgMasa1,OrgMasa2,TratMasa,Prov_Estadillo
26_0933,A,1,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0937,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0938,A,1,1,043,5,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0938,A,1,2,043,5,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0945,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0947,A,1,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
26_0948,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0949,A,1,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0950,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0951,A,1,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0952,A,1,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0954,A,1,3,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0955,A,2E,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0956,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0957,A,2E,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0963,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0964,A,1,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0965,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0966,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0969,A,1,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0970,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0971,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0978,A,3E,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0978,A,3C,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0979,A,1,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0982,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0983,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0984,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0984,A,1,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0985,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0990,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0990,A,1,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0991,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0992,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0994,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0995,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0995,A,1,2,043,3,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0996,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0997,A,1,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0998,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_0999,A,1,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1000,A,1,1,043,7,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1001,A,1,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1002,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1003,A,1,1,043,6,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1004,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1005,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1006,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1007,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1008,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1008,A,1,2,043,2,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1013,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1014,A,1,1,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1016,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1017,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1018,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1019,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1020,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
26_1020,A,1,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1021,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1021,A,1,2,043,3,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1023,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1024,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1025,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1026,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1028,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1029,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1030,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1031,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
26_1031,A,1,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1032,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1033,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1034,A,1,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1035,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1037,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1038,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1039,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1041,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1043,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1046,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1047,A,3E,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1048,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1050,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1057,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1059,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1064,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1065,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1125,A,1,1,043,5,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1129,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1129,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1130,A,4,3,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1160,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_1164,A,1,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2014,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2020,N,N,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2056,N,N,1,043,9,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2072,N,N,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,1,2,NA
26_2074,N,N,1,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2099,N,N,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2112,N,N,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2116,N,N,1,043,4,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2121,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2129,N,N,1,043,10,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2132,N,N,1,043,10,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2134,N,N,1,043,8,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2134,N,N,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2136,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2138,N,N,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2146,N,N,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2147,N,N,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2150,N,N,1,043,6,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2155,N,N,1,043,6,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2187,N,N,1,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
26_2195,N,N,2,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2200,N,N,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2203,N,N,2,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
26_2204,N,N,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2211,N,N,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
26_2228,N,N,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_0188,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_0523,A,1,2,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_0530,A,4C,1,043,7,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_0858,A,4C,1,043,5,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1208,A,1,2,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1284,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1308,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1317,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1334,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1350,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1359,A,3E,3,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1381,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1388,A,3E,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1389,A,1,1,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1396,A,1,3,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1407,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1424,A,3E,3,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1428,A,4,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1488,A,1,1,043,8,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1509,A,1,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1522,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1543,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1545,A,4,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1556,A,4,1,043,9,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1566,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1577,A,4,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1590,A,4,3,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1591,A,1,1,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1592,A,1,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1593,A,3E,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1595,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1624,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1643,A,4,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1663,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1668,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1672,A,4,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1683,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1695,A,1,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1701,A,4,2,043,2,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1709,A,1,3,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1712,A,4,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1713,A,1,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1742,A,1,3,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1751,A,1,1,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1770,A,3E,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1805,A,4,3,043,1,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1814,A,1,1,043,4,4,3,0,NA,NA,NA,NA,NA,NA,1,3,3,NA
27_1824,A,1,3,043,1,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1828,A,1,3,043,1,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1829,A,1,3,043,1,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1872,A,4,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_1878,A,1,1,043,8,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1879,A,1,3,043,1,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1883,A,4,2,043,2,1,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1884,A,3E,1,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1885,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_1890,A,4,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1891,A,4,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1894,A,3E,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1900,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1914,A,2E,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1925,A,4C,1,043,6,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1930,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1936,A,1,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1940,A,1,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1949,A,4,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1951,A,1,3,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1961,A,1,2,043,2,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1962,A,1,1,043,3,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1968,A,1,2,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1970,A,1,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_1991,A,4,1,043,6,4,3,0,NA,NA,NA,NA,NA,NA,1,3,3,NA
27_1998,A,4C,1,043,5,1,3,0,NA,NA,NA,NA,NA,NA,1,3,3,NA
27_2002,A,1,2,043,3,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2003,A,1,2,043,4,4,3,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2018,A,1,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2020,A,1,1,043,7,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2021,A,3E,1,043,5,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2030,A,1,1,043,7,4,3,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2041,A,1,1,043,5,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2045,A,3E,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2050,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2053,A,1,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2062,A,1,3,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2067,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2068,A,3E,1,043,10,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2069,A,1,2,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2076,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2077,A,4,1,043,9,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2079,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2092,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2100,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2112,A,1,1,043,8,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2118,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2119,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2121,A,1,1,043,9,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2126,A,1,1,043,8,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2127,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2138,A,1,1,043,5,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2141,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2142,A,1,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2145,A,4,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2146,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2147,A,1,1,043,8,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2148,A,1,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2149,A,4,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2158,A,1,1,043,10,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2159,A,1,2,043,1,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2160,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2162,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2169,A,4,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2170,A,3E,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2174,A,4,1,043,8,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2174,A,4,2,043,2,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2178,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2178,A,1,2,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2188,A,1,2,043,3,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2189,A,1,1,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2191,A,1,2,043,3,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2193,A,1,2,043,4,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2198,A,4,2,043,1,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2202,A,1,1,043,8,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2202,A,1,2,043,2,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2203,A,3E,1,043,7,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2205,A,1,3,043,2,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2211,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2212,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2214,A,1,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2220,A,1,1,043,9,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2228,A,1,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2230,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2234,A,1,2,043,2,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2243,A,4C,3,043,4,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2253,A,4C,1,043,6,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2257,A,3E,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2258,A,4,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2269,A,1,2,043,2,4,3,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2275,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2287,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2288,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2289,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2293,A,2E,1,043,7,4,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2299,A,4,3,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2322,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2327,A,1,1,043,6,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2329,A,1,2,043,1,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2330,A,1,3,043,2,4,3,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2339,A,1,3,043,1,4,3,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2341,A,1,2,043,4,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2343,A,1,1,043,8,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2349,A,1,1,043,8,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2354,A,3E,3,043,1,4,3,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2358,A,1,2,043,2,3,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2359,A,1,2,043,4,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2371,A,1,2,043,4,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2374,A,1,1,043,10,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2380,A,1,1,043,5,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2390,A,1,1,043,5,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2395,A,4,2,043,2,2,4,0,NA,NA,NA,NA,NA,NA,1,1,1,NA
27_2396,A,1,2,043,5,4,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2407,A,1,1,043,7,4,3,0,NA,NA,NA,NA,NA,NA,1,3,3,NA
27_2410,A,4,2,043,3,1,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2422,A,1,2,043,3,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2429,A,1,1,043,6,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2431,A,1,1,043,7,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2458,A,1,2,043,1,3,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2460,A,4,1,043,10,2,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2473,A,1,1,043,4,4,4,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
27_2497,A,4,1,043,10,2,3,0,NA,NA,NA,NA,NA,NA,1,4,2,NA
