"","idplot","n_trees_ifn2","ws_ifn2","wb27_ifn2","wb2_ifn2","wr_ifn2","n_trees_ifn3","ws_ifn3","wb7_ifn3","wb27_ifn3","wb2_ifn3","wr_ifn3","ntrees_d","ws_d","wb27_d","wb2_d","wr_d"
"155","05_0799",6,253.1223675,44.0789615,47.8049,166.87671,1,47.9064195,NA,9.9435031,8.2547,27.62903,-5,-205.215948,-34.1354584,-39.5502,-139.24768
"156","05_0809",22,5917.239869625,966.341021325,387.8399,2282.41871,26,8507.949555375,NA,1376.660658675,505.0226,3189.7869575,4,2590.70968575,410.31963735,117.1827,907.3682475
"157","05_0810",17,754.9152255,134.5697779,160.2942,513.70605,22,3389.571667125,NA,616.798666825,262.8103,1318.606575,5,2634.656441625,482.228888925,102.5161,804.900525
"158","05_0811",3,213.31888875,28.98524475,38.8407,150.2282925,7,757.76280075,NA,95.53522935,108.6206,504.62841,4,544.443912,66.5499846,69.7799,354.4001175
"159","05_0821",4,1077.075486,179.1950088,69.6474,406.509675,5,1579.161283875,NA,255.600368975,97.1353,595.301135,1,502.085797875,76.405360175,27.4879,188.79146
"160","05_0836",3,5307.91843725,767.61880605,159.7995,1928.4311475,2,4305.53691,NA,673.016998,103.2853,1290.21464,-1,-1002.38152725,-94.6018080500002,-56.5142,-638.2165075
"161","05_0839",4,2767.05551025,403.90191945,130.885,1082.1578625,4,3196.89406125,NA,453.28598025,146.145,1293.438575,0,429.838551,49.3840608,15.26,211.2807125
"162","05_0840",1,8.386223625,2.284189525,5.5856,10.2105575,6,912.041890875,NA,142.738579575,66.187,384.54273,5,903.65566725,140.45439005,60.6014,374.3321725
"163","05_0851",11,5832.124507125,899.626353825,280.4777,2118.0226925,18,20575.05914925,NA,3436.99563065,553.682,5463.451565,7,14742.934642125,2537.369276825,273.2043,3345.4288725
"164","05_0854",4,2125.765036125,234.955107025,147.9588,1226.837755,5,4029.928694325,NA,545.603252585,185.2693,1742.205465,1,1904.1636582,310.64814556,37.3105,515.36771
"165","05_0859",9,3688.44397425,492.18066065,236.3564,1741.4500675,10,5050.58274675,NA,689.60875615,287.618,2255.59191,1,1362.1387725,197.4280955,51.2616,514.1418425
"166","05_0951",1,352.70306775,46.65771295,26.5799,175.6758575,1,511.6122,NA,71.3866,29.9983,224.24688,0,158.90913225,24.72888705,3.4184,48.5710225000001
"167","05_0954",13,1550.305711125,217.993282025,196.5523,907.982075,14,2451.156946425,NA,343.739983765,248.5046,1306.0787025,1,900.8512353,125.74670174,51.9523,398.0966275
"168","05_0955",10,705.753493875,111.567501975,115.0126,435.6091025,10,1098.086788575,NA,173.525744235,132.3138,583.55869,0,392.3332947,61.95824226,17.3012,147.9495875
"169","05_0956",33,10713.47312475,1800.27480855,576.5084,3694.94554,35,16171.89101325,NA,2765.04341685,674.2336,4858.5504825,2,5458.4178885,964.7686083,97.7252,1163.6049425
"170","05_0962",7,213.83253675,23.35766315,74.7658,218.6123225,9,305.1885789,NA,28.06982862,103.4376,315.1344625,2,91.35604215,4.71216547000001,28.6718,96.52214
"171","05_0963",33,2277.168265125,417.562330225,314.9483,1193.0543625,34,4789.452866625,NA,794.004348925,457.4795,2183.0977025,1,2512.2846015,376.4420187,142.5312,990.04334
"172","05_0964",10,1180.353544875,194.939982775,128.9278,578.504355,14,2674.9974825,NA,411.9484435,234.6877,1226.8602775,4,1494.643937625,217.008460725,105.7599,648.3559225
"173","05_0967",13,3714.286073625,512.244659525,272.3117,1785.6856875,15,4891.951873125,NA,716.618131625,317.8267,2119.11271,2,1177.6657995,204.3734721,45.515,333.4270225
"174","05_0968",11,155.6119845,43.2691701,61.4687,137.429435,18,506.683378125,NA,117.229160625,120.7124,342.39491,7,351.071393625,73.959990525,59.2437,204.965475
"175","05_0969",13,2182.799278125,323.459955625,204.2891,1055.3017475,20,2695.171601475,NA,456.713705055,217.9558,1081.35027,7,512.37232335,133.25374943,13.6667,26.0485225
"176","05_0970",6,2559.288385125,389.518451225,142.7777,987.625925,12,8156.71099125,NA,1316.96700425,315.537,2584.83511,6,5597.422606125,927.448553025,172.7593,1597.209185
"177","05_0972",18,2435.92755075,384.70235935,242.7041,1189.69422,14,3087.11628675,NA,467.52772815,241.0026,1376.60809,-4,651.188736,82.8253688,-1.70150000000001,186.91387
"178","05_0973",4,640.39227525,83.98714645,72.5248,371.6959675,4,1200.172221,NA,171.0883418,89.6757,559.69914,0,559.77994575,87.10119535,17.1509,188.0031725
"179","05_0976",36,4491.219846375,793.510191475,424.674,1992.15588,36,5398.835275125,NA,843.688158225,538.1977,2591.8596275,0,907.61542875,50.17796675,113.5237,599.7037475
"180","05_0977",11,5760.786551625,785.186151925,325.137,2588.4447875,12,7892.306800875,NA,1179.094547575,341.7393,2929.876235,1,2131.52024925,393.90839565,16.6023,341.4314475
"181","05_0978",1,9.31802625,2.74426225,5.3631,10.2105575,24,535.146798375,NA,152.101838075,118.6894,346.4786325,23,525.828772125,149.357575825,113.3263,336.268075
"182","05_0983",4,46.85047875,10.64204675,24.6363,50.5959025,11,365.86073025,NA,62.74635545,96.4229,284.8813825,7,319.0102515,52.1043087,71.7866,234.28548
"183","05_0985",30,1347.978641625,210.046448925,309.8578,1003.842125,34,2208.84789375,NA,363.12208875,372.7404,1353.11176,4,860.869252125,153.075639825,62.8826,349.269635
"184","05_0991",28,5202.41923575,779.16658235,468.3225,2451.358195,28,6069.648438,NA,931.8393304,483.7114,2652.336115,0,867.22920225,152.67274805,15.3889,200.97792
"185","05_0992",15,3645.31463775,546.82628395,278.3136,1605.7327,19,4943.1976245,NA,776.3220521,328.1181,1954.9673,4,1297.88298675,229.49576815,49.8045,349.2346
"186","05_0993",7,2597.108949,346.1686992,184.5756,1265.9793575,8,3251.4389505,NA,438.0871579,217.8536,1540.5765375,1,654.3300015,91.9184587,33.278,274.59718
"187","05_0999",19,867.1616685,129.9743723,192.5413,639.7044225,22,1564.438861125,NA,240.568347025,249.5218,956.0862025,3,697.277192625,110.593974725,56.9805,316.38178
"188","05_1000",2,16.561591875,5.898380375,9.2914,17.2890575,19,279.4828455,NA,82.4000239,98.4638,226.258175,17,262.921253625,76.501643525,89.1724,208.9691175
"189","05_1006",5,118.34934075,20.51784135,41.6505,108.29247,11,7164.3386835,NA,993.6635343,289.2437,2953.45336,6,7045.98934275,973.14569295,247.5932,2845.16089
"190","05_1007",4,5486.401395,645.968191,231.7662,2793.9626,3,4434.9220485,NA,500.2957263,183.9895,2367.7056975,-1,-1051.4793465,-145.6724647,-47.7767,-426.2569025
"191","05_1010",6,161.769529125,29.478661425,47.7869,130.3441425,8,375.439789125,NA,65.368969425,76.4473,251.8369425,2,213.67026,35.890308,28.6604,121.4928
"192","05_1011",10,182.411562375,42.921744275,64.5019,154.9834,15,426.884716125,NA,96.667716025,103.736,295.7357975,5,244.47315375,53.74597175,39.2341,140.7523975
"193","05_1012",7,1398.854131875,110.369302375,161.802,1098.2668125,19,538.86843,NA,102.243229,149.8863,420.0342575,12,-859.985701875,-8.126073375,-11.9157,-678.232555
"194","05_1015",4,48.058615125,13.747995225,21.6869,45.20087,7,97.15509675,NA,25.24124115,40.8843,89.2395075,3,49.096481625,11.493245925,19.1974,44.0386375
"195","05_1016",3,83.4658425,15.1877565,25.0873,68.57994,7,250.472075625,NA,47.513351125,57.2719,172.9888875,4,167.006233125,32.325594625,32.1846,104.4089475
"196","05_1019",16,1510.78342725,170.03738305,255.9839,1115.140455,14,2851.575564375,NA,391.373985875,275.1884,1507.781275,-2,1340.792137125,221.336602825,19.2045,392.64082
"197","05_1021",3,206.89554825,25.01866485,38.8307,157.392235,10,1522.17816525,NA,220.35578845,164.6033,811.5096275,7,1315.282617,195.3371236,125.7726,654.1173925
"198","05_1023",27,2113.41885525,420.83637545,236.476,965.81771,32,3547.90239075,NA,649.40842135,341.9118,1541.329075,5,1434.4835355,228.5720459,105.4358,575.511365
"199","05_1024",32,4197.576087,811.1464996,329.9461,1603.5194175,36,6206.98030875,NA,1159.32541075,419.4964,2212.7880775,4,2009.40422175,348.17891115,89.5503,609.26866
"200","05_1026",5,89.976520125,20.642399225,33.0786,78.3886675,12,535.485772125,NA,110.214450825,98.6323,322.2415625,7,445.509252,89.5720516,65.5537,243.852895
"201","05_1027",14,503.61039675,90.15234615,122.6607,368.4395,16,1292.879062125,NA,217.548907825,180.3796,711.4393,2,789.268665375,127.396561675,57.7189,342.9998
"202","05_1028",3,647.322249375,97.013098875,55.1405,302.013855,12,2650.2953985,NA,410.4290013,201.0903,1132.03805,9,2002.973149125,313.415902425,145.9498,830.024195
"203","05_1201",19,860.11029675,127.28667115,198.3863,652.3885225,26,2464.8394995,NA,436.7506571,283.3105,1213.318535,7,1604.72920275,309.46398595,84.9242,560.9300125
"204","05_1217",27,4338.931338,738.1854804,350.0632,1802.4578,24,7175.504100375,NA,1228.714394675,397.8692,2476.662045,-3,2836.572762375,490.528914275,47.806,674.204245
"205","05_1246",6,2661.793362,406.6273796,136.9836,1008.2644,15,3530.6330256,NA,576.37588748,203.3641,1370.9742475,9,868.8396636,169.74850788,66.3805,362.7098475
"206","05_1255",6,757.62942975,103.80721255,95.1755,444.2412975,8,2646.454359375,NA,422.355231875,160.6103,1010.4991325,2,1888.824929625,318.548019325,65.4348,566.257835
"207","05_1256",22,1836.590445,295.647716,250.8201,1025.0744075,32,18442.262381625,NA,3047.695595925,712.0433,5516.7909225,10,16605.671936625,2752.047879925,461.2232,4491.716515
"208","05_1257",2,462.336705,59.965059,44.531,253.310915,14,1852.350147,NA,317.9060626,168.5071,812.918535,12,1390.013442,257.9410036,123.9761,559.60762
"209","05_1278",8,1106.471230875,173.137456575,107.7577,532.1126525,11,3066.6879603,NA,529.98858674,170.2761,1069.4630375,3,1960.216729425,356.851130165,62.5184,537.350385
"210","05_1309",6,240.288638625,36.847776525,59.3831,187.6764175,8,483.61422105,NA,71.52335409,93.0976,335.0257625,2,243.325582425,34.675577565,33.7145,147.349345
"211","05_1376",3,78.723864,15.2388562,23.7423,64.3968325,1,43.609968,NA,11.8010944,5.2564,19.91132,-2,-35.113896,-3.4377618,-18.4859,-44.4855125
"212","05_1380",14,1002.912760125,167.274226225,149.8683,575.192475,17,1986.375049875,NA,335.306441775,208.5641,939.91469,3,983.46228975,168.03221555,58.6958,364.722215
"213","05_1381",9,362.440521,61.0699168,87.2353,269.5882475,13,1626.565082625,NA,249.004556725,191.3101,865.14857,4,1264.124561625,187.934639925,104.0748,595.5603225
"214","06_0506",13,457.013642625,102.035279725,91.0931,281.2098575,20,870.80177025,NA,170.12081245,167.3717,536.523845,7,413.788127625,68.085532725,76.2786,255.3139875
"215","06_2524",4,493.51948425,69.80206865,62.7406,286.1497925,5,1001.819431125,NA,140.427998025,96.5634,516.721205,1,508.299946875,70.625929375,33.8228,230.5714125
"216","06_2525",5,2989.0217205,312.0899739,176.0613,1810.7643125,5,4005.125159625,NA,487.877833325,190.0492,2013.592295,0,1016.103439125,175.787859425,13.9879,202.8279825
"217","06_2541",10,242.621424,41.6461142,82.6235,216.9942775,25,579.937269375,NA,102.148149875,198.8873,511.3376125,15,337.315845375,60.502035675,116.2638,294.343335
"218","09_0035",1,189.5576445,26.7176281,18.9449,98.91167,1,0,NA,-17.98394,23.6174,98.91167,0,-189.5576445,-44.7015681,4.6725,0
"219","09_0085",7,13377.59016975,1908.83742455,392.7931,4971.4325375,7,18455.211081,NA,2925.3077098,390.5374,5228.81645,0,5077.62091125,1016.47028525,-2.25570000000005,257.383912499999
"220","09_0088",23,10006.837875,1426.02134,518.9313,4179.8395925,29,15607.853244,NA,2352.8781002,672.4781,5688.5668125,6,5601.015369,926.8567602,153.5468,1508.72722
"221","09_0094",12,7547.880108375,1105.161471075,316.4724,2888.53994,21,14736.285536625,NA,2370.434209925,500.4382,4583.26154,9,7188.40542825,1265.27273885,183.9658,1694.7216
"222","09_0095",1,158.7103155,21.1646599,18.4919,91.53287,23,5495.835403125,NA,977.672670625,322.5028,1869.1054525,22,5337.125087625,956.508010725,304.0109,1777.5725825
"223","09_0099",29,1355.359656375,258.563724475,257.4279,854.4410875,51,9286.201117125,NA,1723.141156825,521.2238,3252.798835,22,7930.84146075,1464.57743235,263.7959,2398.3577475
"224","09_0139",15,1105.347103875,171.098664975,164.3301,673.237565,17,3686.36628375,NA,621.82586575,250.1788,1418.1299275,2,2581.019179875,450.727200775,85.8487,744.8923625
"225","09_0149",24,1690.648804125,245.060976425,290.0547,1131.9490325,25,2698.988765625,NA,430.216618125,319.0556,1418.90463,1,1008.3399615,185.1556417,29.0009,286.9555975
"226","09_0172",31,2657.669823,451.9156234,342.7632,1385.376135,34,3744.7573995,NA,640.7350421,398.4885,1714.9264275,3,1087.0875765,188.8194187,55.7252999999999,329.5502925
"227","09_0174",25,6652.738000125,1136.666863225,384.3012,2318.0289275,26,9429.832222875,NA,1594.566940175,454.6219,3052.6699775,1,2777.09422275,457.90007695,70.3207,734.64105
"228","09_0201",9,351.76255425,69.48025465,74.1096,233.3356025,23,2273.41289925,NA,403.40599565,256.9829,1101.5686825,14,1921.650345,333.925741,182.8733,868.23308
"229","09_0217",13,1358.66727675,227.27784515,151.1635,676.5033275,18,3228.424362,NA,533.8196646,257.8267,1360.8777325,5,1869.75708525,306.54181945,106.6632,684.374405
"230","09_0363",16,2905.87240575,481.34813835,228.3521,1202.71866,21,6177.222948375,NA,1053.431478075,336.3492,2105.2434975,5,3271.350542625,572.083339725,107.9971,902.5248375
"231","09_0365",21,1186.856686125,217.386817025,195.9143,690.889485,36,4321.10212785,NA,795.67463553,377.2488,1779.4265775,15,3134.245441725,578.287818505,181.3345,1088.5370925
"232","09_0379",9,1386.07958475,193.82904655,150.3329,742.675505,13,3734.296708725,NA,512.500722105,276.9676,1829.95813,4,2348.217123975,318.671675555,126.6347,1087.282625
"233","09_0408",7,276.496646625,43.397462925,70.9564,217.7607575,11,1034.2908,NA,191.473175,115.3951,485.0420575,4,757.794153375,148.075712075,44.4387,267.2813
"234","09_0414",35,4031.80852725,765.27741805,352.407,1642.8079525,39,6127.397121825,NA,1129.481267085,446.3527,2258.1104975,4,2095.588594575,364.203849035,93.9457,615.302545
"235","09_0431",1,28.891819125,5.011613425,8.8264,24.3532575,6,179.616056625,NA,37.950470925,42.829,123.1440925,5,150.7242375,32.9388575,34.0026,98.790835
"236","09_0455",8,365.53761225,56.45097105,84.7318,273.4456725,15,1399.6681452,NA,239.53792516,171.9412,713.6318475,7,1034.13053295,183.08695411,87.2094,440.186175
"237","09_0546",4,50.451919875,6.922977775,30.147,66.289795,2,91.26905085,NA,12.59766893,22.4595,74.2788475,-2,40.817130975,5.674691155,-7.68750000000001,7.98905249999999
"238","09_0614",21,1767.131722125,270.523150825,252.1191,1049.1370175,23,2351.019546225,NA,365.139834605,294.7257,1287.4029025,2,583.8878241,94.61668378,42.6066,238.265885
"239","09_0625",6,1885.0055535,257.3161203,134.9829,897.22919,8,1152.017949375,NA,75.075543875,178.0822,1031.9970375,2,-732.987604125,-182.240576425,43.0993,134.7678475
"240","09_0632",6,529.23837825,77.23413885,75.6669,315.248505,6,676.7877726,NA,91.28649508,88.366,399.638525,0,147.54939435,14.05235623,12.6991,84.39002
"241","09_1022",31,3288.895876125,596.430849025,324.4295,1460.94377,34,2928.4190865,NA,551.6736517,332.1934,1361.81188,3,-360.476789625,-44.757197325,7.76389999999998,-99.1318899999999
"242","09_1026",4,224.177500125,31.631593225,45.912,164.1979625,4,385.667857125,NA,51.529028825,58.7674,248.164345,0,161.490357,19.8974356,12.8554,83.9663825
"243","09_1028",12,1650.717565875,255.562254575,165.3368,807.8213,22,2506.105158975,NA,406.171753555,259.4977,1218.0936625,10,855.3875931,150.60949898,94.1609,410.2723625
"244","09_1078",9,154.92000825,42.71820285,49.9034,120.51325,19,510.33406995,NA,119.00183371,126.2583,353.8824575,10,355.4140617,76.28363086,76.3549,233.3692075
"245","09_1150",43,6745.608423,1264.5678084,480.9313,2484.8684575,31,8106.51064275,NA,1445.64356295,453.0992,2672.173075,-12,1360.90221975,181.07575455,-27.8321,187.3046175
"246","09_1159",17,8857.25561025,1534.87933445,337.104,2522.50427,11,8466.090832125,NA,1467.347443825,261.0706,2205.775715,-6,-391.164778124999,-67.5318906249997,-76.0334,-316.728555
"247","09_1160",8,415.632582,68.1378056,71.0253,257.117575,15,1191.383404875,NA,212.823335775,145.5421,592.8826475,7,775.750822875,144.685530175,74.5168,335.7650725
"248","09_1202",23,4570.422939,719.8195512,353.4212,1993.4582525,25,2213.83330695,NA,392.12326831,267.441,1093.4241175,2,-2356.58963205,-327.69628289,-85.9802,-900.034135
"249","09_1203",5,77.809156875,12.036547375,39.3795,89.8165125,10,972.12828645,NA,137.99627941,118.9518,583.4003175,5,894.319129575,125.959732035,79.5723,493.583805
"250","09_1205",26,2342.822391,409.1961778,276.0374,1127.777365,31,3665.73324195,NA,635.42971631,354.6478,1607.93633,5,1322.91085095,226.23353851,78.6104,480.158965
"251","09_1206",12,406.966501125,60.842234025,114.4667,337.53434,19,1085.43506805,NA,191.68500669,181.775,654.1788825,7,678.468566925,130.842772665,67.3083,316.6445425
"252","09_1207",27,8076.539849625,1287.585680325,490.4408,3099.2150475,35,13877.96595435,NA,2261.90726923,682.7963,4750.6798625,8,5801.426104725,974.321588905,192.3555,1651.464815
"253","09_1209",1,10.806705,2.754529,5.9468,11.84183,9,187.85040435,NA,40.72121423,60.7055,154.97482,8,177.04369935,37.96668523,54.7587,143.13299
"254","09_1211",14,4927.92697125,572.65471325,334.3017,2849.9910725,18,8719.2919629,NA,1262.76898582,424.2488,3626.5647275,4,3791.36499165,690.11427257,89.9471,776.573655
"255","09_1212",1,28.58472,2.877136,11.0654,31.32272,22,1007.64607995,NA,186.85390171,195.6786,647.3921025,21,979.06135995,183.97676571,184.6132,616.0693825
"256","09_1217",23,612.135508275,121.718831495,172.7979,471.4513375,36,1423.52963955,NA,280.47442639,292.7326,920.29366,13,811.394131275,158.755594895,119.9347,448.8423225
"257","09_1218",5,146.845288125,26.565803625,38.8727,111.7570025,5,28.40952375,NA,-10.68135725,49.325,109.23341,0,-118.435764375,-37.247160875,10.4523,-2.52359250000001
"258","09_1219",6,122.582662875,27.675077175,40.566,101.73306,2,42.7039065,NA,8.1173227,15.312,37.6708475,-4,-79.878756375,-19.557754475,-25.254,-64.0622125
"259","09_1222",9,334.4643225,27.4113305,111.6647,359.611395,13,1224.56722545,NA,176.42165061,172.0875,738.44056,4,890.10290295,149.01032011,60.4228,378.829165
"260","09_1224",27,589.443444,133.9528002,177.5811,462.1613425,45,1659.032960625,NA,340.380044125,350.5495,1078.9067575,18,1069.589516625,206.427243925,172.9684,616.745415
"261","09_1225",8,107.79463125,28.68191625,46.7473,101.54001,13,441.073680975,NA,101.996811155,89.7152,273.6680375,5,333.279049725,73.314894905,42.9679,172.1280275
"262","09_1228",22,3134.1544245,439.7307071,348.1764,1746.4336175,30,4408.311402,NA,649.6425666,458.1609,2319.1643475,8,1274.1569775,209.9118595,109.9845,572.73073
"263","09_1233",6,102.627973125,22.686931625,39.6949,93.2789,21,766.678188825,NA,156.312635685,164.5494,499.1389975,15,664.0502157,133.62570406,124.8545,405.8600975
"264","09_1238",24,4355.913661875,721.310576375,350.925,1821.6609125,14,4711.7062845,NA,823.0579851,232.218,1473.2085225,-10,355.792622625,101.747408725,-118.707,-348.45239
"265","09_1240",2,17.469513,5.9319354,9.6057,18.13383,27,1587.675351825,NA,384.834171085,154.1475,680.3993625,25,1570.205838825,378.902235685,144.5418,662.2655325
"266","09_1242",9,163.515553875,31.196149975,66.6031,158.2534525,20,1061.879928975,NA,229.322419555,154.5628,550.7698625,11,898.3643751,198.12626958,87.9597,392.51641
"267","09_1246",51,10244.057675625,1913.370851125,615.4144,3417.7632775,13,3589.015391325,NA,657.764090185,180.0823,1104.5001825,-38,-6655.0422843,-1255.60676094,-435.3321,-2313.263095
